mode, batch_size, sf_e2e, sf_model, dfg_e2e, dfg_model, total_e2e, request_completion_time
vllm_shared, 100, 0.750396459, 0.74578189, 79.114391966, 76.393344053, 80.413847372, 17.509070104+17.509137661+17.509248388+17.509456109+17.509611069+17.509769005+17.509944545+17.510150431+17.510601448+17.510907521+17.511271385+17.511619609+17.512018917+17.512454825+17.512884993+17.513461004+17.513951754+17.514724835+17.515386767+17.516178052+17.517101464+17.517816486+17.518598944+17.519283438+17.520019931+17.520810224+17.521529845+17.522208408+17.523141869+17.524131927+17.52508203+17.526285838+17.527242203+17.528323532+17.529391365+17.530764192+17.531891938+17.533073465+17.534050668+17.536678119+17.537953682+17.540948172+17.542208426+17.543523654+17.545283537+17.546837572+17.548562769+17.550050522+17.551832555+17.554115549+17.555813255+17.558290924+17.560353435+17.562383664+17.564311191+17.56801472+17.569975339+17.573030812+17.575230921+17.577680748+17.579670873+17.583555191+17.580116467+17.58433838+17.654980736+17.655027063+17.655081245+17.655176774+17.655286189+17.655518805+17.655709784+17.656010888+17.656328956+17.65666135+17.656994455+17.657370781+17.657826175+17.658495992+17.659450373+17.659942536+17.660487129+17.661188555+17.662744525+17.664230342+17.665094664+17.666012527+17.667075532+17.667273773+17.668232513+17.669138322+17.67027255+17.671751345+17.673183102+17.674449548+17.67571323+17.677015183+17.677289257+17.678718779+17.679968464+17.682651379+17.68351012+17.684703689+17.687007853+17.688138424+17.689409169+17.691017256+17.692827613+17.694292012+17.695988655+17.698180998+17.699877843+17.701669384+17.703767532+17.706266932+17.707492812+17.709649178+17.712150131+17.714975693+17.717301998+17.719975876+17.722376431+17.725314372+17.727322482+17.729678923+17.73264575+17.7355979+17.73806556+17.741120352+18.199225301+18.199270225+18.199345937+18.199442168+18.199591108+18.199770484+18.199817883+18.20001879+18.200204829+18.200438306+18.200684559+18.20131909+18.20171906+18.202364802+18.20293932+18.203347546+18.203969684+18.204990178+18.205750786+18.206468102+18.207918874+18.208750775+18.209745982+18.211171387+18.212220154+18.21305957+18.213261679+18.214096786+18.215774375+18.217080716+18.218859994+18.220453544+18.221835959+18.223906103+18.226439026+18.228555147+18.230206556+18.232136337+18.235464261+18.237699926+18.238058118+18.239472994+18.241451716+18.243298742+18.245239394+18.245687675+18.247455041+18.25026835+18.253863155+18.25624794+18.259376882+18.261130852+18.263150783+18.26368192+18.268715175+18.271169159+18.273790108+18.276033296+18.2802027+18.282905963+18.28595307+18.288574479+18.289212296+18.292000438+17.500876514+17.501121794+17.501672537+17.501737289+17.502028345+17.502381358+17.502745972+17.503111507+17.503534942+17.504134217+17.504817369+17.505426692+17.506124161+17.506626924+17.506772156+17.507439198+17.508177303+17.50885234+17.510383142+17.511350477+17.511889339+17.512090676+17.513002287+17.513977547+17.514930646+17.51590868+17.516955705+17.518202445+17.519412916+17.520910897+17.523439231+17.524817267+17.526385619+17.526713675+17.528199092+17.529646619+17.531150601+17.531556583+17.533358553+17.5337452+17.535354689+17.539251792+17.539663805+17.542700484+17.545492853+17.547442652+17.547952909+17.549249132+17.551469277+17.552075705+17.554347538+17.556663164+17.558475494+17.560974865+17.563971617+17.565584714+17.570051295+17.573165399+17.576841246+17.577401507+17.580160494+17.583393601+17.587990006+17.590650217+8.356111637+8.358543298+8.360193112+8.362084098+8.362558047+8.364709281+8.366584046+8.369158785+8.369711041+8.372351492+8.372963941+8.375311404+8.37783168+8.380539929+8.383140906+8.383780335+8.386147865+8.391401037+8.391964523+8.394929463+8.395581606+8.399360513+8.400038765+8.400719152+8.403682769+8.404549073+8.405282108+8.410143404+8.414809445+8.415499479+8.418077223+8.422967033+8.423698595
vllm_shared, 200, 0.729822046, 0.724965844, 124.783203691, 119.943210769, 126.212401754, 27.333165294+27.333213474+27.333295598+27.333510721+27.333690417+27.333867057+27.334073003+27.334316488+27.334830611+27.335181928+27.33559981+27.336026168+27.336499263+27.337007695+27.337511588+27.338246564+27.338930234+27.339905148+27.34055816+27.341335654+27.342235269+27.342945628+27.34380671+27.344623839+27.345536717+27.346667264+27.347736434+27.348710027+27.35002078+27.351007246+27.351991498+27.353202746+27.354389577+27.355731769+27.357034857+27.358848351+27.360563832+27.362306333+27.36361878+27.366298766+27.367862151+27.371255733+27.372826794+27.374399477+27.37626552+27.378169513+27.380502659+27.382284705+27.384438256+27.387062516+27.388948086+27.391802599+27.394599834+27.397014193+27.399515324+27.403369247+27.405698957+27.409035883+27.411695421+27.414403148+27.416841852+27.421716886+27.427337125+27.424516758+27.902985472+27.903057858+27.903129082+27.903246461+27.903381384+27.903669022+27.903906507+27.904258917+27.904632516+27.905025822+27.905424919+27.905850526+27.906276584+27.906932001+27.907832818+27.908406892+27.909072428+27.909891952+27.911678226+27.913620051+27.914806292+27.91586285+27.917083394+27.917393896+27.918517129+27.919757921+27.921226029+27.92270597+27.924122662+27.925344509+27.926597735+27.927978681+27.928495688+27.93051073+27.931812997+27.9344209+27.93549432+27.936954613+27.939783909+27.941503449+27.943083716+27.944906639+27.947067465+27.948852176+27.951264141+27.953903292+27.955990939+27.957879184+27.960459995+27.96380632+27.965458041+27.967686533+27.970557067+27.97414879+27.977113861+27.98098078+27.983588963+27.987193861+27.989804598+27.993117389+27.996920519+28.000870042+28.003763029+28.006846841+28.567135785+28.567194315+28.567297588+28.567429826+28.567634469+28.567906969+28.567994072+28.568237128+28.568465775+28.568740911+28.569059067+28.569763686+28.570232905+28.57097818+28.571642053+28.572100021+28.572693261+28.573690389+28.574436917+28.57513825+28.57652699+28.577532653+28.578708274+28.580347885+28.581562579+28.582549276+28.582863665+28.583892091+28.585536129+28.58702638+28.589272015+28.590945329+28.592379383+28.595077736+28.597839097+28.600498025+28.602464989+28.604743675+28.608627608+28.611272451+28.611818243+28.613566046+28.615883926+28.618398244+28.620619032+28.621209237+28.623164469+28.626793323+28.63087147+28.633375299+28.636977955+28.639392135+28.642061453+28.642998878+28.64831306+28.651184496+28.654276696+28.657001358+28.662181037+28.665386029+28.668850796+28.671887522+28.672878829+28.67649502+27.665519754+27.665732653+27.666341833+27.666450728+27.666837672+27.667304416+27.667793974+27.668325639+27.66884454+27.669429627+27.670151058+27.670848253+27.671608358+27.672172534+27.672385122+27.673306437+27.674345043+27.675154969+27.676983975+27.678016378+27.678692444+27.678990582+27.68006797+27.681234775+27.682367057+27.683549712+27.684843845+27.68641078+27.688119951+27.68971585+27.692390418+27.694314713+27.696297386+27.696885147+27.698770768+27.700524683+27.702089353+27.702719162+27.705048306+27.705641095+27.708026453+27.712183278+27.712852651+27.716025333+27.720023361+27.722487456+27.723242741+27.725130587+27.727963472+27.72883263+27.731194523+27.734090306+27.736839425+27.739996237+27.743367902+27.745407663+27.750825519+27.754426933+27.759188131+27.760089579+27.763372908+27.767080843+27.772350372+27.775520239+13.491458186+13.494124541+13.495953584+13.498042204+13.498785619+13.500923262+13.502849527+13.505377782+13.506058471+13.509015129+13.509955735+13.512473441+13.515003048+13.517862996+13.520637604+13.521445541+13.523804068+13.529609183+13.530369139+13.533319327+13.534129618+13.538064763+13.539092012+13.539971903+13.543319206+13.544334531+13.545247135+13.550325475+13.55488796+13.55577229+13.558732635+13.563703787+13.56470722
vllm_shared, 300, 0.7130112, 0.70876795, 171.770637107, 164.661835155, 173.358377048, 37.482924198+37.482994561+37.483121317+37.483425328+37.483626063+37.483834323+37.484077309+37.4843656+37.484972677+37.485391241+37.485880158+37.486363273+37.486912572+37.487512327+37.48811148+37.488895809+37.489572768+37.490481531+37.491390404+37.492463215+37.493723526+37.494709956+37.495793266+37.496776728+37.497809183+37.498926898+37.49994233+37.501050227+37.502616651+37.503878587+37.505072113+37.506527792+37.507936822+37.509748026+37.511599847+37.513632185+37.515280123+37.517041735+37.518497313+37.521837782+37.523909415+37.527907577+37.529767753+37.531965992+37.534198667+37.536249019+37.538685675+37.540921154+37.543826901+37.546936397+37.549324362+37.553073287+37.555995984+37.559244853+37.562192076+37.566504597+37.56929672+37.573558256+37.576636976+37.579912494+37.58319184+37.588411681+37.595055031+37.592606977+38.415770592+38.415827398+38.415900094+38.416023245+38.416173296+38.416467367+38.416724649+38.417112576+38.417562519+38.418096209+38.418634479+38.419207322+38.419825229+38.420554937+38.421681308+38.422473342+38.42328336+38.424075245+38.425698627+38.42757289+38.428948727+38.430298897+38.431711856+38.432129949+38.433421429+38.434682793+38.436205897+38.438123671+38.440058617+38.441528421+38.443007713+38.444667234+38.445262489+38.447213977+38.449012767+38.452146679+38.453580477+38.455554616+38.458850904+38.460765892+38.462645234+38.464635193+38.466863699+38.46924414+38.471970579+38.474967566+38.477458244+38.480114702+38.482893018+38.486333375+38.488370183+38.491258505+38.494383892+38.498034062+38.501805971+38.505739282+38.508904334+38.512913606+38.515886277+38.519786406+38.523463747+38.527596472+38.531200677+38.535221492+39.233025486+39.233071823+39.233175027+39.233307565+39.233507039+39.23374791+39.233842978+39.234193355+39.234518124+39.234907344+39.235347238+39.236213551+39.236759164+39.237603697+39.238486161+39.239138362+39.239988897+39.241316525+39.242225138+39.243047891+39.244773595+39.245864569+39.247002723+39.248840668+39.25026651+39.25144564+39.251885854+39.253092947+39.255216027+39.257071183+39.259478836+39.26147678+39.26319483+39.266452486+39.269439103+39.272884511+39.275448335+39.278360584+39.28254658+39.2855133+39.286486874+39.288787586+39.291594277+39.294323823+39.297262039+39.298132791+39.300534251+39.304911937+39.309521075+39.312539722+39.317109908+39.320031334+39.322935226+39.324048863+39.33025195+39.333541525+39.337758057+39.340983152+39.346918185+39.351079735+39.354937154+39.359061243+39.360522041+39.364491141+38.12455717+38.124797832+38.125338485+38.125463189+38.125829656+38.126273348+38.126755531+38.127237034+38.127788458+38.128598937+38.129471313+38.13028069+38.131032509+38.131686205+38.131970808+38.132992674+38.13418012+38.135119621+38.136862838+38.13795714+38.138934852+38.139414532+38.140793517+38.142114513+38.143438505+38.14480668+38.146266586+38.14801334+38.150039278+38.151864891+38.154868161+38.156773413+38.159176236+38.159999871+38.162120266+38.164251691+38.166425055+38.167186662+38.169893287+38.170789556+38.173140042+38.177795209+38.178818698+38.183061251+38.186921748+38.19009194+38.191137791+38.193168678+38.19606615+38.197348113+38.200658117+38.203983832+38.206690936+38.210364754+38.214684942+38.217138081+38.223023583+38.226914337+38.232345738+38.233575414+38.237444807+38.241910148+38.248032535+38.252128032+18.773922105+18.776694833+18.778967013+18.78165405+18.78260879+18.785120147+18.787411543+18.7907069+18.791668063+18.794773814+18.796011945+18.799304107+18.802292408+18.805401477+18.808674152+18.809876656+18.813080813+18.819591207+18.820656855+18.824155623+18.825283528+18.830054303+18.831262236+18.832509464+18.836065079+18.837428877+18.83888213+18.844937813+18.850595759+18.85187681+18.855044259+18.861405533+18.86279602
vllm_shared, 400, 0.833301813, 0.82853672, 219.848310045, 210.475008052, 221.759460232, 47.90386256+47.903954262+47.904092191+47.904436537+47.904728103+47.905024218+47.905374374+47.905792458+47.906606816+47.907186433+47.907867961+47.908549169+47.909314804+47.910168475+47.91100848+47.912078757+47.913021415+47.914286658+47.915351454+47.91661294+47.918084669+47.919276154+47.920671681+47.922066196+47.923528438+47.92512378+47.926597202+47.92804106+47.929910356+47.93159774+47.933295774+47.935344806+47.93732526+47.939577583+47.941806233+47.94451365+47.94685995+47.949309473+47.951432795+47.955773454+47.958444413+47.963297593+47.965941061+47.968664728+47.971751507+47.974663417+47.97806202+47.981094467+47.984654122+47.988937234+47.991892015+47.996250818+48.000310552+48.004353153+48.008136928+48.013980265+48.017994863+48.023124112+48.027178956+48.031732755+48.035801675+48.042905206+48.050851767+48.050658289+49.188606193+49.188681715+49.188783195+49.188950359+49.189154802+49.189563018+49.189918695+49.190376995+49.190856083+49.191365899+49.191888008+49.192443871+49.193009752+49.193845429+49.194986339+49.195767634+49.196619362+49.197530891+49.199607556+49.202239081+49.203775853+49.205473729+49.20716+49.207716935+49.209553569+49.211103687+49.212874066+49.214898704+49.216849823+49.218788569+49.220889439+49.222855637+49.223656158+49.225988703+49.227831619+49.231609574+49.233245393+49.235407207+49.239689558+49.241726489+49.243948807+49.2462809+49.24907499+49.251805912+49.254947675+49.258458388+49.2616425+49.264304502+49.267628788+49.271656871+49.27369817+49.276762827+49.2808109+49.285235197+49.2893053+49.293669185+49.297130597+49.302226614+49.30637849+49.311072825+49.316155207+49.321807528+49.326144221+49.330735612+50.118456467+50.118526618+50.118652835+50.118855405+50.119130881+50.119461141+50.119608437+50.120008818+50.120424327+50.120817364+50.121237933+50.12214315+50.122789833+50.123757518+50.124640854+50.125410698+50.126395656+50.127849712+50.128930219+50.130080586+50.13194919+50.133077797+50.134431486+50.136864098+50.138519372+50.140172372+50.140888655+50.142608+50.145140308+50.147059687+50.150087045+50.152491775+50.154528455+50.157989275+50.161482335+50.164797873+50.167519998+50.170958947+50.176108544+50.179254114+50.180527822+50.182998816+50.186211752+50.189365786+50.19267906+50.193822004+50.196627204+50.201227592+50.20642008+50.210313822+50.215098115+50.218127005+50.22203327+50.223619635+50.230431169+50.234287791+50.238828568+50.243055785+50.249427794+50.254434483+50.258919835+50.263549938+50.265293959+50.270013139+48.815271293+48.815580233+48.816263534+48.816450485+48.816938882+48.817537946+48.818156837+48.818790867+48.819587481+48.820489804+48.821496011+48.822277057+48.823207743+48.824109375+48.824554039+48.825579853+48.82670784+48.828019992+48.830208628+48.831735623+48.832850665+48.833393834+48.83484664+48.836691791+48.838234135+48.840083726+48.842027913+48.844021174+48.845981892+48.848396673+48.852466337+48.854708805+48.857267735+48.858194635+48.86086262+48.863538159+48.865849917+48.866848651+48.869621954+48.870897367+48.873701899+48.878863693+48.880274259+48.884627997+48.888977899+48.892518902+48.893868224+48.896575833+48.900107189+48.901756172+48.905126506+48.908951953+48.912551887+48.916553545+48.921217886+48.924302503+48.931067084+48.935709725+48.941638809+48.943380776+48.948161076+48.953196172+48.95971911+48.964474402+24.165551293+24.168802341+24.171607934+24.17423963+24.175322761+24.178178568+24.18114897+24.184488514+24.185800495+24.189814524+24.191235039+24.194437286+24.197818648+24.201797822+24.205589885+24.206958532+24.210543156+24.217022579+24.218599677+24.22289252+24.224390098+24.229524329+24.231240037+24.232855917+24.23730842+24.239197142+24.241076317+24.247296254+24.253746663+24.255415793+24.25954058+24.266318223+24.268311904
vllm_shared, 480, 0.755694306, 0.750989621, 259.255882963, 247.871812197, 261.266762186, 56.417597216+56.417684861+56.417835684+56.418193414+56.418501111+56.418826041+56.41920392+56.419658664+56.420501193+56.421154549+56.421897923+56.422639585+56.423476926+56.424392733+56.425330864+56.426510356+56.42755732+56.428933912+56.430107453+56.431493815+56.433105458+56.434440763+56.435983707+56.437539244+56.439192405+56.44091675+56.442567627+56.44405073+56.446062573+56.447864153+56.44949896+56.451791921+56.453773899+56.455872997+56.457974559+56.46070497+56.463335736+56.465694771+56.467695564+56.472073076+56.474581521+56.47955977+56.482490487+56.48508796+56.488033846+56.491057969+56.494914774+56.498088137+56.501753001+56.505896134+56.508854904+56.513568857+56.518210364+56.522989268+56.527252876+56.533449079+56.537544783+56.542822844+56.546905403+56.551775687+56.556161796+56.563422276+56.570920071+56.569988103+58.013268205+58.013339188+58.013435399+58.013594407+58.013787439+58.0141508+58.014537295+58.015117794+58.015743438+58.016403567+58.017135729+58.017772094+58.018401304+58.019318636+58.02053143+58.021586549+58.022659763+58.023669096+58.025648871+58.027901496+58.029398535+58.031109043+58.033252413+58.033918854+58.035630284+58.037309504+58.039261807+58.041674422+58.044083562+58.046026597+58.048328185+58.050485272+58.051598259+58.05427423+58.056309407+58.060077867+58.062210607+58.06486669+58.068786954+58.071214849+58.07408333+58.076725256+58.08001093+58.083356385+58.086550207+58.090427761+58.09412651+58.09766659+58.101476618+58.106114418+58.108498701+58.112371927+58.116673506+58.121373703+58.126028516+58.131385124+58.135660424+58.140621501+58.145086196+58.149519142+58.154682989+58.160380157+58.165159663+58.169972201+59.071069968+59.071145831+59.071275484+59.071450863+59.071776544+59.072139415+59.072314143+59.0727496+59.07318136+59.073717356+59.074282666+59.075267073+59.075962327+59.077001467+59.078140093+59.079030434+59.079972771+59.08134708+59.082685131+59.083867729+59.085820954+59.087089173+59.088591071+59.090905083+59.093050518+59.094934431+59.095717211+59.097359241+59.099808066+59.102078355+59.105372094+59.107961272+59.110516767+59.114556024+59.118318965+59.122118152+59.125428232+59.129205419+59.134669109+59.138119663+59.139432286+59.142507747+59.146281135+59.14978562+59.153518123+59.155069965+59.158545895+59.163821654+59.169423854+59.173746625+59.17939936+59.183160437+59.187269686+59.189108476+59.197253718+59.201603999+59.207145565+59.211658141+59.219152812+59.224644406+59.229550971+59.234737652+59.23688995+59.242644306+57.592377719+57.592711936+57.593428059+57.59364156+57.594166205+57.594806987+57.595481523+57.596202956+57.597019188+57.598000539+57.59907789+57.600088025+57.601200122+57.602189168+57.60270782+57.604041333+57.605526209+57.606932798+57.609506387+57.611178564+57.612488131+57.613268967+57.615195711+57.617285963+57.619349415+57.62149505+57.62380765+57.626460497+57.629118865+57.631900904+57.636409234+57.639398642+57.642779957+57.644121764+57.64738156+57.650612152+57.653545296+57.654980217+57.658723982+57.660272427+57.663965125+57.67077372+57.672468741+57.678014135+57.683785154+57.688201439+57.690164323+57.693495322+57.698092587+57.700154317+57.704610597+57.709795637+57.714111854+57.719372374+57.725583378+57.729593914+57.737923031+57.743959566+57.751640077+57.754012468+57.759602758+57.765587186+57.774076995+57.77956413+28.576728126+28.58089867+28.584085858+28.587603106+28.58920465+28.593068148+28.596624889+28.601145369+28.60294736+28.607626577+28.609545526+28.613672799+28.617905949+28.622770174+28.627541273+28.629555762+28.633955776+28.642207586+28.64390536+28.64878311+28.650616721+28.656630951+28.658658426+28.660614675+28.665254519+28.667644271+28.669926042+28.677449384+28.684488979+28.686790166+28.691248459+28.698865187+28.701395353
parrot_shared, 100, 0.715719233, 0.710913246, 55.592038686, 53.395640131, 56.842658258, 12.420652804+12.420707016+12.420800792+12.421036595+12.421220349+12.421377534+12.421586526+12.421864037+12.422317368+12.422618703+12.422984028+12.423329296+12.423723175+12.424150807+12.42457289+12.425147447+12.425734969+12.426532626+12.427204146+12.427850569+12.428625252+12.429207564+12.429926233+12.430607471+12.431360133+12.432151689+12.432865719+12.433583505+12.434519732+12.435459906+12.436424476+12.437580284+12.438765748+12.440102296+12.441194476+12.442587088+12.443761832+12.445029251+12.446176583+12.448616891+12.44989527+12.452930604+12.454183525+12.4557688+12.457499277+12.458909993+12.460633798+12.462104898+12.463888213+12.466384397+12.468070501+12.470634792+12.472669971+12.474682576+12.476862577+12.479937806+12.481863068+12.484885229+12.487162562+12.489412313+12.491386456+12.495315349+12.500193931+12.49558782+12.155904744+12.155962603+12.156033706+12.156145916+12.156252076+12.156475264+12.156662336+12.156954534+12.157264364+12.157588333+12.157913152+12.158256236+12.158601564+12.159155383+12.159932181+12.160408494+12.160942777+12.161505794+12.162782108+12.16426004+12.165252553+12.166336136+12.167437552+12.167635293+12.168591157+12.169499822+12.170657283+12.172209276+12.173476804+12.174510193+12.175788762+12.177068753+12.177342778+12.178748706+12.179813313+12.18203431+12.182888252+12.184099825+12.186849654+12.188221158+12.189536306+12.190869327+12.192430055+12.193876067+12.195852265+12.198131562+12.199838665+12.201382852+12.203552824+12.206308715+12.207363964+12.209159955+12.211366825+12.213945834+12.216631994+12.219503161+12.221733496+12.22447023+12.226840868+12.229184907+12.231799161+12.234746863+12.237294462+12.239822215+12.651828407+12.651875726+12.651971997+12.652103153+12.652283281+12.652497433+12.652572233+12.652813716+12.653038538+12.6533118+12.653613046+12.654295727+12.654692722+12.655447838+12.656135068+12.656610721+12.657159741+12.657999938+12.658636071+12.659235666+12.660442962+12.661147594+12.662055968+12.663776076+12.664831547+12.665674739+12.665876447+12.666711745+12.668121129+12.669305371+12.671209714+12.672934901+12.67428731+12.676386679+12.678580305+12.680699581+12.682460296+12.684650896+12.687981896+12.690026693+12.690384825+12.691802075+12.694120625+12.695985474+12.697797805+12.69817385+12.699808788+12.702786405+12.706400618+12.708508463+12.711762438+12.713857019+12.715881477+12.716429005+12.72126546+12.723997797+12.726621651+12.728861804+12.733232374+12.736230711+12.738941558+12.741472517+12.742102058+12.745160117+12.088377925+12.088572399+12.089049785+12.089114106+12.08940424+12.089838064+12.090274874+12.090710833+12.09123715+12.091782754+12.092372521+12.092882909+12.093437289+12.093910067+12.094053406+12.094720156+12.09546794+12.096154739+12.097552823+12.098345861+12.098887999+12.09909159+12.100185613+12.101352143+12.102485149+12.103474726+12.104545365+12.10578941+12.107001395+12.108326171+12.11090493+12.112387723+12.113955255+12.114281828+12.115801399+12.117457748+12.118869818+12.119210978+12.121266987+12.121642842+12.123255127+12.126741591+12.127152441+12.129919263+12.133207365+12.135353583+12.135876143+12.137184198+12.139183419+12.139786532+12.141965511+12.144304471+12.146119226+12.148606844+12.151861682+12.15346935+12.157564325+12.160534879+12.1645367+12.165222397+12.167919879+12.171087102+12.175336077+12.177905018+6.375541453+6.378015645+6.37973989+6.381648201+6.382132661+6.384355852+6.38624153+6.388839285+6.389398644+6.391595606+6.392245315+6.394503662+6.396823424+6.399235531+6.401784233+6.402353511+6.404685607+6.409084119+6.409549272+6.41199969+6.412549471+6.416133967+6.416810196+6.417513806+6.42007858+6.420784724+6.42139056+6.425838717+6.429686697+6.430260514+6.432456543+6.436923785+6.437556553
parrot_shared, 200, 0.734843302, 0.73041844, 77.674580901, 73.586480777, 79.115328238, 17.136832117+17.136884557+17.136959918+17.137181233+17.137360779+17.137528414+17.137764848+17.13807497+17.138692108+17.13914063+17.139653411+17.140148571+17.140718389+17.141336329+17.141935343+17.142737197+17.143450476+17.144406249+17.145175763+17.146098795+17.147005356+17.147703335+17.148541498+17.149354253+17.150292945+17.151421222+17.152376794+17.15326468+17.154578766+17.155666657+17.156644853+17.157864972+17.159058351+17.16049737+17.162038933+17.16387087+17.165429425+17.16688746+17.168058067+17.17109733+17.172756132+17.175834388+17.177374156+17.179158614+17.181363973+17.183167457+17.185331868+17.187388767+17.189547638+17.19268793+17.194405432+17.19714319+17.199585141+17.202375656+17.204678508+17.208283231+17.210754258+17.214124+17.216676139+17.219610996+17.222393446+17.226912956+17.23246858+17.229106672+16.869053025+16.869112356+16.869184782+16.869308784+16.869456621+16.869803983+16.870056416+16.870391786+16.870749988+16.871129841+16.871517337+16.87199296+16.872489181+16.873254837+16.874262326+16.874828097+16.8754583+16.876119099+16.877575181+16.879246076+16.880259497+16.881304527+16.882689766+16.883057285+16.884418188+16.885748664+16.887126279+16.888616304+16.890043561+16.891282766+16.892690647+16.894301258+16.894721787+16.89640745+16.897699333+16.900424666+16.901771522+16.90349759+16.906241547+16.907655439+16.909221608+16.91089175+16.912969719+16.914906021+16.91720298+16.919922101+16.922061625+16.924244981+16.926586873+16.929292159+16.93063585+16.933061961+16.93586035+16.938903409+16.941692601+16.945230097+16.94772603+16.951328808+16.954193301+16.957047936+16.960191283+16.964029754+16.96726862+16.970377011+17.479662683+17.479716235+17.479810071+17.479925156+17.48009763+17.480305529+17.480374699+17.480615631+17.480840083+17.481114077+17.481444396+17.482295784+17.482855013+17.483785879+17.484474592+17.484936207+17.485533178+17.486525469+17.487436659+17.488235568+17.489634934+17.490458569+17.491444249+17.493276747+17.494648361+17.495668875+17.495971864+17.496990085+17.498904206+17.50048399+17.50265304+17.504732822+17.506215725+17.508688965+17.51122294+17.514022452+17.516311005+17.518605131+17.522234069+17.524947581+17.525609201+17.527757082+17.530565341+17.533236653+17.535732326+17.536441086+17.538822594+17.542534098+17.546988064+17.549999795+17.553758508+17.556087117+17.558513159+17.559309984+17.5649362+17.56770204+17.570808759+17.573680797+17.5789321+17.582337841+17.585831906+17.588896406+17.589882607+17.59333281+16.851848114+16.852105156+16.852697697+16.852806773+16.853186354+16.853576778+16.854000933+16.854413528+16.854893218+16.855471192+16.856112896+16.85669605+16.857331362+16.857894739+16.858104382+16.858883224+16.859737697+16.860526066+16.862309483+16.863390481+16.864069003+16.864400356+16.865768663+16.866986398+16.868147436+16.869354972+16.870666984+16.872314816+16.873891294+16.875418359+16.878093137+16.879725219+16.881852973+16.882429263+16.884300745+16.886045959+16.887569077+16.888086428+16.890109384+16.890698038+16.892978607+16.897154173+16.897968561+16.901100517+16.904724908+16.907128246+16.907878113+16.909530735+16.912061222+16.913012557+16.915541352+16.918355252+16.920599703+16.923724656+16.927081715+16.929235035+16.93443363+16.93774876+16.942263381+16.94332362+16.947108191+16.950612817+16.95607171+16.959235085+9.519485479+9.522027389+9.523744521+9.525685913+9.526326886+9.52877547+9.53093888+9.533459559+9.534140607+9.536748911+9.537508776+9.540248707+9.542758838+9.545775148+9.548439707+9.549370633+9.551883939+9.556933283+9.557696876+9.561168479+9.561984591+9.56579467+9.566688046+9.567573678+9.570916621+9.571935853+9.572848786+9.577966368+9.582975086+9.583860447+9.586520809+9.591970515+9.593165116
